,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
563671,563672,B007JFMH8M,A30NTGTL97JQ3T,lilmizzsazzi,0,0,5,1341792000,Quaker Soft Oatmeal Raisin cookie,"I received a complimentary sample of this cookie from Quaker via Influenster's MomVoxBox and my husband loves Oatmeal Raisin cookies when he grabbed a hold on mine it was over he devoured it ans said this was the best Oatmeal Raisin cookie he ever tasted so I was pretty sad he didn't share so I went out the next day and purchased my unknown box and almost ate the entire box on my drive back home, they were absolutely delicious tasted so fresh and homemade like full of flavor."
563672,563673,B007JFMH8M,AJ3Q1YCCFMMRF,"Yanette Frutos ""yanette""",0,0,5,1341792000,Love these,These cookies are so good that i eat them as a snack for when i am at work and they are simply the best. Love how they are soft and taste so good.
563673,563674,B007JFMH8M,A1X09U3KB32W7C,Becky's View,0,0,5,1341792000,Better Than Homemade!,"Quaker Soft Baked Oatmeal Cookies are better than any homemade cookies I have tried or made. Which says alot considering I'm a former baker. They are so soft and tasty, even my 8 year loved this cookie and she hates oatmeal. I highly recommend these cookies. They're especially great for on the go snacks.Also the price is very reasonable considering the quality you get. So if you're a cookie fan this one you have to try, you won't be disappointed."
563674,563675,B007JFMH8M,AP1ZW8V4HTO6C,Tina Deanette,0,0,5,1341792000,So yummy!,I received on in my Influenster box and loved it! So moist and chewy!  Perfect with milk and warmed in the microwave.
563675,563676,B007JFMH8M,A15BBHB36Y8IEH,"jean4ever ""jeannie""",0,0,5,1341792000,Cookie WHO GOT MY COOKIE ?,So tasty and Delicious you wont even think that your eating healthy ! I mean with these Quaker soft baked oatmeal cookies with raisins who could resisted ?
563676,563677,B007JFMH8M,ATN7AC0D6CUSM,luckygirlbeauty,0,0,5,1341792000,These are great.,I received a cookie from Influenster and Quaker to try in the Raisin flavor. Well this cookie was great soft and moist and the flavor was great. I will buy these for my household. I will also buy other flavors as well. Great for the family and for a travel snack.
563677,563678,B007JFMH8M,A1R0PCZ5AY9C76,tddylvr,0,0,5,1341792000,Mommy & Me treat,I had received a free sample cookie of the soft baked Quaker oatmeal cookie in raisins and my 6 yr old asked if he could have it. I told him he would have to share them with me. I was lucky I got a bite of it as he woofed that cookie down!lol It's on our next shopping list so I can get a box of my own! :)
563678,563679,B007JFMH8M,AY4EVD29DHZQH,"Mz.KrissyB.Love ""Bookologist""",0,0,5,1341792000,Delicious and handy,"Soft ,filling,delicious,a good for you cookie , I couldn't eat just one I had to go out and buy 2 boxes . One for me and and the next for my family to share among them selves ."
563679,563680,B007JFMH8M,AO7G0AEWF76FZ,Bree,0,0,5,1341792000,YUMMY IN MY TUMMY!,This item is super yummy!  I received this cookie in my Mom Voxbox and I couldn't have been happier.  I will be buying more of these to stick in my purse for me and my kids on the go.  And it will also be included in my daughter's school lunch.  It's nice to see a healthy snack that tastes good too!
563680,563681,B007JFMH8M,A10AH87OLPZCAO,Alicia,0,0,5,1341792000,Yummy in my Tummy!,"These cookies are amazing! I got one from Influenster to review in my Mom VoxBox and my daughter loved it...  Soooo much that I bought 3 boxes at the store the next day! We have now tried the Apple Cinnamon, Oatmeal Raisin, and Banana Nut and can't decide which one we like more :)"
563681,563682,B007JFMH8M,A2NX4G6BOQ0SZH,Shelly,0,0,5,1341792000,Quaker Soft Baked Cookies..YUM!,"My kids and grandkids absolutely love these soft baked oatmeal raisin cookies.  I thought maybe they wouldn't like them because of the raisins, but I don't think they even noticed them as they scarfed their way through the cookies.  I was able to get in a bit or two before they got ahold of them, and I agree, very good cookies!"
563682,563683,B007JFMH8M,AJSQYVJSZBQEZ,J,0,0,5,1341792000,I love these,"Super perfect all my kids love them,great snack anytime of day.Quci and easy snack and not feel guilty about.Enjoy enjoy enjoy."
563683,563684,B007JFMH8M,A31HMXJM7GZ60N,huggsnkisses,0,0,5,1341792000,Yummy-Yum-Yum!!!,"Soft Cookie, if you didn't unwrap yourself you would swear your grandma baked them...my girls are not oatmeal raisin fans, but they fight over my Quaker soft baked cookies, I keep these in my cubicle, they are my go to snack, if I had a nasty client I'll pop one in my mouth and take a time out. I am a big cookie fan and I like that these are individually wrapped and will stay fresh until I need one. I original received a sample from influenster website but have since purchased them since my girls ate my original influenster provided cookie."
563684,563685,B007JFMH8M,A2YBQ4T1BJJDE1,MissPoole,0,0,5,1341792000,Love!,"These are wonderful. I love love love soft cookies, and oatmeal raisin are my favorite! I mostly make my own cookies, but I would definitely purchase these! I got them compliments of Influenster & Quaker to test out, and my son & I love them!"
563685,563686,B007JFMH8M,A155D8LJ5W6126,Brittney Fonseca,0,0,5,1341792000,Soft Baked Cookies,"These cookies are amazing, thanks to influenster I was able to try one and OMG, it was so good I had to go out and buy more, they are a must have for families a delicious treat that made with whilesome oats :D Yumm"
563686,563687,B007JFMH8M,A6EE2QHQ92AM1,Sweetypie,0,0,5,1341792000,Pleasantly suprised,I have never been a huge fan of oatmeal cookies but I would have to say these are very delicious! Just the right amount of raisins & they have a very nice texture. I would buy these again!
563687,563688,B007JFMH8M,A2DAE4L0OCQO6W,BlankBlank,0,0,5,1341792000,Family favorite!,My family loves these cookies. Every time we go to the store we need to pick up a box! The cookies are really soft and fall apart so easily.
563688,563689,B007JFMH8M,A25X6XGD2RUE3C,tpetersen51,0,0,5,1341792000,Sooo Good!,"Quaker brand oatmeal cookies are the most delicious cookies!  They are moist and soft and the raisins are plump and just the right size. If you want a good ""home-baked"" taste in a cookie, these are the ones to get!"
563689,563690,B007JFMH8M,A1KC31GANHZ0W2,I Luv WDW,0,0,4,1341792000,Quaker Raisin Oatmeal Cookies,"Quaker Breakfast Cookies Oatmeal Raisin, 6-Count Boxes,10.1-Ounces  (Pack of 6)]]s.  They come in individually wrapped packages so you could use them as snacks for school, if you wish.  They are very soft and chewy and filled with a lot of raisins.  Very Tasty!  Kids will love them!"
563690,563691,B007JFMH8M,A1YCQPRYNHKN55,MomstheDealio,0,0,5,1341792000,Tastes like a fresh cookie,"These are extremely yummy, fresh tasting cookies. I love how soft they are. They taste similar to ginger snaps. Great to stick in your kids lunches. I would recommend."
563691,563692,B007JFMH8M,A3S122V1Z1XZO2,Emily,0,0,4,1341792000,Yummy!,"I wasn't sure about receiving this in the mail to try, but I was pleasantly surprised!<br />This cookie is absolutely delicious and a very good treat for everyone in the family to try."
563692,563693,B007JFMH8M,A2N0EWFLEDIYOZ,tv2557,0,0,5,1341792000,Yum,"This is an amazing cookie! I thought it was going to be gross but once I took a bite I was amazed! Please try it, you won't regret it!"
563693,563694,B007JFMH8M,AWQXNZA48CEKD,"Kimberly Jean Mallas ""Kimberly Mallas""",0,0,5,1341792000,So good it disappeared!,I received this cookie from Influenster for testing purposes. As soon as I took it out of the box it was GONE! Can you say DELICIOUS! Me and my son both ate half. It has the best homemade taste. I love how it's super soft and just crumbles in your mouth and melts. BEST cookie ever!
563694,563695,B007JFMH8M,A1M7HDF51QX1KG,kelsey,0,0,5,1341792000,Loved the oatmeal cookie! Perfect for anytime!,I received this product from influenster and i loved the oatmeal cookie type! They are perfect on the go and i just HAD to buy a box at the store when i saw them. They were gone in 2 DAYS!!! They are perfect for that sweet late night snack and even as a on the run breakfast! 5 stars!
563695,563696,B007JFMH8M,A19SHIMZDF8YUW,KayseyBuccellato,0,0,5,1341792000,Yummy Snack!,The size of the cookie was great and filling especially for a quick snack for a busy mom or even your children. I will buy this again for sure!
563696,563697,B007JFMH8M,A1NNTRF2NMJS6C,padgsa,0,0,5,1341792000,Delish !,"So these are amazing - I am usually not a Oatmeal Raisin lover... EVER, but these were surprisingly good ! Thanks for making me a lover !"
563697,563698,B007JFMH8M,A1HHXN6OJS6ADQ,Sweetone30,0,0,5,1341792000,Love these cookies!,Great cookie!  Soft and moist!  Will def purchase these again :)<br />I received this product complimentary for testing and review purposes from Influenster.
563698,563699,B007JFMH8M,A1BRCVMQ7C9CGJ,DB,0,0,5,1341792000,"Soft, Chewy and Moist","This product was very moist and had the perfect texture. I loved it. It was chewy and soft too. After my first cookie, I wanted another one really bad. I plan on definitely buying more."
563699,563700,B007JFMH8M,A1IMGSJYMW0PYN,Anjela,0,0,5,1341792000,Soft & Chewy Yumminess!!,"This cookie only lasted a few mins in my house. I my son ate most of it but I did get a couple bits of it & it was so soft, which is how I love my cookies, it was also very moist and nice & chewy. I will defiantly be buying these again."
563700,563701,B007JFMH8M,A2JRXXDPAI9CK9,Amber Cervetti,0,0,5,1341792000,Quaker Soft Baked,This is and amazing cookie! I received the Raisin cookie to try through influenster and was pleasantly surprised by its taste and texture. It truly is a very soft cookie and has a bold taste. Me and my two year old devoured this cookie then whet out to buy more! Would defiantly recommend.
563701,563702,B007JFMH8M,A1VIO3SYZR3XQK,MommyV,0,0,5,1341792000,Yummmmmm,I really like these cookies. I am not a huge fan of raisins but these are so good. Nice and soft!
563702,563703,B007JFMH8M,A3FXFTS06IX22M,candice408,0,0,5,1341792000,love these,These are awesome cookies! Nice and soft! Love!!! They great to give your kids for a snack or to take to work for a snack
563703,563704,B007JFMH8M,A1KWXTO4HNXM3F,Yvette Selusi,0,0,5,1341792000,quaker soft Baked oatmeal cookies Rock,I loved these cookies! they have great flavor and taste! I loved them! They are great snacks for afterschool or a nice add on to any lunch. they come perpackaged so they do not dry out.
563704,563705,B007JFMH8M,AH5Y2L3K51J0O,uneekstylez,0,0,3,1341792000,So good!,"I love chewy cookies! And these are definitely chewy. I love it. But the downside is that it's made in a place that manufactures peanuts. My Bubs is allergic to peanuts. =\ So, he couldn't have any."
563705,563706,B007JFMH8M,A1I3EENJGC14MT,crazyawesome,0,0,5,1341792000,Awesome cookie!,"I received this cookie courtesy of influenster, my family loves oatmeal cookies, and this one was awesome!! My son and I shared it, very soft and full of moist raisins! Will for sure look for these in the store! Can't wait to try others!"
563706,563707,B007JFMH8M,A1MTVA7JWWXVZ,"Athena Emmanouilidis ""aunt of three""",0,0,5,1341792000,The Best Oatmeal Cookie I Ever Ate!,"I received a sample of these cookies through Influenster.It was gone within a minute of receiving the package.I didn't even share it,all mine lol.They are super soft and delicious!They taste like I just baked them myself.I have never tasted such an amazing cookie,for real!"
563707,563708,B007JFMH8M,A2UOLY21GNTI74,Bdiane34,0,0,3,1341792000,Nice,"I received this sample of Quaker Soft Baked Cookie via Influenster to try. My husband grabbed it up quickly, He liked the taste but says the texture could be better it seemed to crumble very easily."
563708,563709,B007JFMH8M,A1A0QSOZKJ9CSW,amber,0,0,5,1341792000,amazing cookies!,these are very good. i didnt think they would be as moist as they were but they were melt in the mouth good :)
563709,563710,B007JFMH8M,A2B3VA81IGPLZA,Deborh_brandon,0,0,4,1341792000,Mmmmmm,These are really good. My husband and daughter fought over them!!  They are so soft and chewy and they taste like cinnamon.
563710,563711,B007JFMH8M,A20ND5VKGAG7XA,Elizabeth P,0,0,5,1341792000,A Delicious Snack,"This is the perfect pick-me-up snack.  Great flavor and perfectly filling.  I quickly regretted sharing with my husband.  This snack is great for the entire family, and knowing we're making a healthier choice is a good feeling."
563711,563712,B007JFMH8M,A19ABDKY8ULUN5,Santosmami,0,0,5,1341792000,Quaker made this??,"I received a sample courtesy Influenster, well... I didn't have the pleasure to taste it myself, because my son got ahold of it and started munching away!!  He absolutely loved this cookie :)  And that's saying alot, since my son can not stand raisins, period!  I guess I'm gonna have to add this one to my grocery list :)"
563712,563713,B007JFMH8M,A2GAR6CBJTSSI7,Tiffany Stufflestreet,0,0,5,1341792000,2 THUMBS UP!,"I got a Quaker cookie to try in my Voxbox from Influenster. I gave it to my 8 year old son, who normally hates anything with raisins or anything remotely healthy, He loved it. Thanks Quaker for getting my child to eat something different."
563713,563714,B007JFMH8M,A3JVAMHQ1AG1HE,love it. i enjoy the ranfom board  but would ...,0,0,5,1341792000,Cookie Monster Munchkins!,"I received this cookie compliments of Quaker via Influenster to try. My son ate it so quick. I love Quaker and will be looking for these on our next grocery trip! My boy said it was delicious! We already buy the chewy oatmeal bars, adding these soft baked oatmeal raisin cookies to our list of Quaket products!"
563714,563715,B007JFMH8M,A2L6V7O69GKNBH,LLS,0,0,4,1341792000,Didn't save any for the kids!,"I received the Raisin flavored from Influenster complimentary for tasting.  It was very good to me, not too sweet and not oily tasting like some package cookies. The fact that it is made with whole grain oats made it even better.  I am going to buy the cranberry & yogurt next."
563715,563716,B007JFMH8M,AYFFC113F808A,Jennifer Bedoya,0,0,5,1341792000,So soft and chewy!,I love the home baked mom taste these have! Just like my mom made them! They are also easy to find and affordable!
563716,563717,B007JFMH8M,A13VH0PS4SKVDF,Karen,0,0,5,1341792000,Quaker soft baked oatmeal cookie,"I rec'd this product from influenster and Quaker for testing purposes. I've always enjoyed Quaker oats from the hot oatmeal, down to the cookie itself. Quaker soft baked oatmeal cookie is made with whole grain Quaker oats, At least 10 grams of whole grains per serving.<br />Made with real fruit, Good source of fiber, delicious. Quaker oats been around since over a hundred years."
563717,563718,B007JFMH8M,A38WFD1V0SDN3Y,"Lisa Belanger ""Scentsy gal""",0,0,5,1341792000,Wow...how soft and moist! :),I received one of these awesome cookies from Influenster! They are DELICIOUS!! Super soft and moist...tasted home made! :) Yummy!
563718,563719,B007JFMH8M,A3B8CXU4T1X7S8,MelindaR2008,0,0,4,1341792000,Great cookie,These cookies are a great cookie. I love oatmeal cookies but the only thing I didn't like was the raisins. This is only because I hate raisins. So if you like raisins then you would probably like them. I probably wouldn't repurchase this for myself because I would rather make homemade without them. I would repurchase it for my boyfriend though because he loves raisins.
563719,563720,B007JFMH8M,A3VQXWRIB7GV3F,Jessica,0,0,5,1341792000,Just like Grandma used to make!,"Soft, chewy and just like Grandma used to make. I can't wait until I eat the next cookie as these are something to savor and enjoy!"
563720,563721,B007JFMH8M,AXMQG5G02SA4G,Melissa,0,0,4,1341792000,Quaker Soft Baked Cookie,"From Influenster I received the Quaker Soft Baked Cookie. With this product, after dinner one night, I divided it up into 3 equal portions. One for myself, one for my husband, and another for our 1 1/2 year old daughter.<br />Our daughter devoured the cookie before I even sat back down and was asking for more. She absolutely loved it. My husband and I, on the other hand, were not impressed. We were expecting something a little more. The cookie itself was a little dry and there was something about the taste that was off a little bit.<br /><br />I do not think we will be buying this product in our home in the future. But I am pleasantly pleased with the chance to try it first."
563721,563722,B007JFMH8M,A2O6305QOF45MQ,Erin B.,0,0,5,1341792000,Love these!,My whole family absolutely loves these cookies...so soft and yummy!  And I like the fact that they are a nutritious treat for the kids...a much better option than candy or soda.
563722,563723,B007JFMH8M,AY3PYPIHPZQ25,Becky,0,0,5,1341792000,So yummy!,I loved how soft and delicious these cookies are! They are the new everyday snack in my house! Must have!
563723,563724,B007JFMH8M,A1M7JSSMOWMMKP,crazymom 2010,0,0,5,1341792000,Yummy,I love the way these cookies taste just like homemade cookies. They are easy to take and eat on the go.
563724,563725,B007JFMH8M,A32SIZL5NVDXJM,Sarafan2,0,0,5,1341792000,Quaker Makes The Best Oatmeal Cookies,"I thought that I might have had tried some of the tastiest oatmeal cookis before, but that wasn't so until I recently tried Quaker Soft Baked Oatmeal Cookies . These cookies are so delicious. They taste just like homeade cookies. They are soft , full of raisins, and are just fabulous.I bought a box at my locl Walmart the other day for $2.18 for eight cookies. These are a good size cookie too. Iwll be back to buy mor of them for sure thanks to the wonderful ingredients from Quaker I can't wait to try out the different varieties that Quaker carries! A fan for life I am!!Thanks Quaker!! Thanks to Influenster for giving me the chance to try these cookies in my Vox Box! They were A+++."
563725,563726,B007JFMH8M,AKXTFI6OGWJQF,Nylia C,0,0,5,1341792000,Nutritious and Delicious,I love this soft bake cookie I recived from Quaker!<br />I enjoyed the Nutritious soft baked cookie and I plan to buy more for my family! great taste and Price!1
563726,563727,B007JFMH8M,AYA1ON1SVIPJU,wif3ys1im,0,0,5,1341792000,Yummy and nutritious,"The oatmeal raisin is the cookie that I've tried. I love it as well as my daughter. It's soft and tastes amazing. Not to mention cheap, I'll be buying more."
563727,563728,B007JFMH8M,A3PQXK6DVMK7FC,Glori A. Mauro,0,0,5,1341792000,Healthy and Tasty Snack,"I really enjoyed the goodness of Quaker Oatmeal combined with soft, plump and juicy raisins in a soft cookie. It is an irrisistable snack for the entire family and leaves you feeling full and satisfied."
563728,563729,B007JFMH8M,A3UHYHNR917I0V,lilliana sanchez,0,0,5,1341792000,Yummy Cookies,These cookies are so delicious.. I received one in my influenster mom voxbox and just had to repurchase.. So soft and chewy..def a must buy..happy customer over here..good job quaker
563729,563730,B007JFMH8M,AELE6F4ST9DS9,"Sarah E. Knoke ""book maven""",0,0,5,1341792000,Yummy cookies!,"I received one of these cookies in my Influenster Mom VoxBox, these cookies, are really good and soft and chewy! I really enjoyed it! It tasted fresh, and not at all like a packaged cookie, I was also impressed at how well it held together during shipping, it was not crumbly like other cookies that have arrived in the mail."
563730,563731,B007JFMH8M,A1QBOC76MIOJYP,MyPenName,0,0,3,1344124800,Make sure you have a drink,"These individually wrapped cookies taste fairly good. A little on the bland side, but the good side of the bland side, if there is such a thing. They are a nice sized cookie...bigger than other packaged cookies that come in the plastic trays. They have the perfect amount of raisins in them - not over packed, but just enough. I guess I expected them to be more ""oatmealy"" since they are from Quaker, after all. They have the oatmeal raisin cookie flavor going on, but not the texture.<br /><br />The complaint that I have with them is that they are SO very dry. You will definitely want to have a big glass of milk handy. That itself was another problem for me - I don't drink milk. I just don't like it. Yes, it is a personal problem, not a fault of Quaker of course, but what else do you drink with cookies? Nothing else seems to go quite right with cookies. I do like to dunk cookies in milk, but these Oatmeal Raisin cookies are not a good choice for that because they would get mushy and fall apart right away.<br /><br />I can't say that i'd buy these. Much too dry for me and not enough flavor to make up for it."
563731,563732,B007JFMH8M,AXOO7BPM22BDO,"John Green ""Darkwriter""",0,0,5,1344124800,YES!!!,"Came as an 8-pack, individually wrapped.  Bottom line- they're awesome!  Soft, chewy, about 1/4 inch thick and full of oatmeal-raisiny goodness, you can't go wrong with these!  Soooo good!"
563732,563733,B007JFMH8M,A3CG6YLYZJXQG4,"Tracy Rowan ""dargelos""",0,0,3,1344038400,Not bad for mass produced.  Not really great either.,"Look, it's simple.  You want a good oatmeal raisin cookie, you bake them yourself or go to a bakery.  Stuff you get out of a box like this will never come close.  That said, for what this is, it's not bad.  At 3 in the morning when you're having a cookie emergency, they'll do just fine with a glass of milk or a cup of tea.  But don't expect a lot of home-baked flavor, or even the kind of moist chewiness you think of when you think of an oatmeal cookie because it's simply not there.<br /><br />I can't really recommend them, but I can't entirely dismiss them either.  Consider them stop-gap and buy accordingly."
563733,563734,B007JFMH8M,A96K1ZGW56S2I,"tvtv3 ""tvtv3""",0,0,4,1344038400,Yum.,"Oatmeal raisin cookies are my favorite type of cookie. My grandma makes the best oatmeal raisin cookies and a lady at church makes the second best. However, I'm always willing to try someone else's oatmeal raisin cookies. Recently, Quaker started selling these SOFT-BAKED OATMEAL COOKIE WITH RAISINS. The cookies themselves aren't too bad. They're better than the usual store-bought oatmeal cookie. They're soft and chewy with a slightly sweet aftertaste. However, there's nothing that really distinguishes them either. There are 6 cookies in a box. They are good cookies that make a nice after lunch dessert or an in between snack."
563734,563735,B007JFMH8M,ANEDXRFDZDL18,Serene,0,0,3,1343952000,Plain,"Who doesn't love oatmeal cookies made with Quaker Oats? I have many fond memories of enjoying making cookies straight out of the Quaker oat box, enjoying them after-school or having them packed in my school lunchbag. When I saw these were available to test, I was naturally excited, I've always loved Quaker oats and they make a quality product. Always.<br /><br />Unfortunately, I found these cookies to be remarkably bland and quite plain. They aren't sweet enough for my particular taste, nor are they remarkable in any way. Sure they have whole grain. But they taste too bland for me, and are indeed quite plain. No one in my family liked them. They were just completely generic. For me, they needed more cinnamon and sugar and vanilla for my taste preference.<br /><br />There are 6 individual cookies sealed in tiny packs, making them useful for travel/lunches."
563735,563736,B007JFMH8M,A19XE6G6NDZFPS,Joanna Mechlinski,0,0,2,1343952000,Bland and dry,"I love oatmeal cookies, so I was really enthused about giving a new brand a try. However, these failed miserably in my mind - each individual cookie has 12g of sugar, yet there is a dry, bland taste. Combined with the fact that there are 170 calories, 6 grams of fat and 150 mg of sodium in each cookie, it's hardly worth eating if you don't even enjoy the taste!"
563736,563737,B007JFMH8M,A3R9H6OKZHHRJD,LH422,0,0,3,1343865600,"Soft, but not very much flavor","As promised, these cookies are nice and soft, and they're chewy.  Those are the good points.  The bad points are that they don't have all that much flavor.  They also have a heavier consistency than what I would prefer.  These cookies would benefit from more of the kinds of spices that can make cookies tasty- cinnamon, nutmeg, and whatnot.  I'd be willing to try these in a chocolate chip or other chocolate version, as the chocolate would add some flavor value, but I wouldn't go out of my way to eat these again."
563737,563738,B007JFMH8M,A1ZZR25X0CNOJX,"slim ""57psalm""",0,0,3,1343865600,"tasty, but a tad on the dry side","I hardly noticed the raisins in this cookie, which is great if you don't like raisins, but I do like them.  The oatmeal flavor for the cookie is just as it should be.  When first opening the packet the aroma hinted at maybe a pinch of cinnamon added or maybe nutmeg in the mix.<br /><br />The consistency though was spongy, and rather dry.  I needed something to drink with it to help moisten it up."
563738,563739,B007JFMH8M,AYPEPA3VS4KDM,Librarian,0,0,3,1343865600,A Bit on the Sweet Side,"I was impressed with the list of ingredients that included whole grain oat and whole grain wheat flour as well as whole grain rolled oats. Most cookies labeled ""oatmeal"" have enriched white flour as their main ingredient.  These cookies also have a generous amount of juicy raisins, not the dried out raisins found in some other brands.<br /><br />I did find the cookies a bit too sweet for my taste, especially on the first bite.  The sweetness was much less strong after that first bite. There is a natural grain aftertaste that I found pleasant but others may not.  Also, I found the cookies a bit too crumbly when the individual packs are first opened. I found that if I let the opened package sit in a sealed contained for a day or two the texture was more to my liking.<br /><br />I liked the individual packages so that you can eat just one without the rest going stale.  I also liked that the ingredient list is on each package; this is very important for those with food allergies if the box is not available.<br /><br />All in all though these are a good treat. Very enjoyable.  I would give it 3.5 stars if that rating were possible."
563739,563740,B007JFMH8M,AGKW1Q9IUWIMT,"R. A. Frauenglas ""Brooklyn Bum""",0,0,3,1343865600,"okay, but nothing extraordinary","If you're thin & can eat cookies, enjoy yourself.  These come in single packs of mid-sized cookies (.73 oz. each), so I suppose it can help with portion control.  However, at 170 calories, it's pretty high for those needing to lose weight.  It only contains 2g of protein.  It also contains 12g of sugar, so I wouldn't call this a friendly treat for those people battling diabetes or who are borderline diabetics.  The ingredients are in very tiny print, in a box that is over 1.5 inches in length, & contains loads of ingredients I can barely pronounce & have no idea what they are.  It's is kinda soft & tastes okay; but it's not a cookie a foodie like myself gushes over."
563740,563741,B007JFMH8M,A1MKFNZSI1EISM,"Elizabeth Minger ""Liz""",0,0,5,1341792000,Tasty and Nutritious!,"I didn't expect a lot from a pre-packaged cookie, but I was pleasantly surprised by the Quaker Soft Baked Oatmeal Raisin!  It was surprisingly soft and chewy.  I also love that it's a somewhat healthy snack.  It would be even better warmed up in the microwave for a few seconds.  Good job, Quaker :)<br /><br />I received this product complimentary for testing purposes through the Influenster Mom VoxBox."
563741,563742,B007JFMH8M,AQ9S2GTR0VDC2,Nina,0,0,4,1341792000,Very good,I received this cookie to test from Influenster.  I had the raisin cookie and it was really so good!  I like that they use whole grains to make the cookie.  Breakfast really isn't my favorite meal of the day and I like something that is fast and easy.  This cookie is a good breakfast option for me.  I'm an on-the-go mom and it's easy to grab this to eat for breakfast or as a snack any time of day.  The cookie is a good size and it is moist and yummy.  I really liked it and will be buying more!
563742,563743,B007JFMH8M,A3CC3H75JBUM5F,christy,0,0,4,1341792000,Chewy And Delicious,"I love how these Quaker soft baked cookies taste. I love them warmed up or cold, either way they are quick and easy to eat on the go."
563743,563744,B007JFMH8M,A3O2Q9T0NP8GJ2,babybaum2006,0,0,5,1341792000,Great tasting cookie!,I really enjoyed the Quaker soft baked oatmeal raisin cookie.  It's true...it tastes homemade!  Great for on the go when you need a treat or even for the kid's lunch boxes.
563744,563745,B007JFMH8M,A2IOZ5M5I2OEYQ,djkw45,0,0,5,1341792000,delish!!,Cookies are soft and so good! Taste just like a regular cookie! I received cookie complimentary from influenster in my mombox and was delighted with how good it was.
563745,563746,B007JFMH8M,A22DU4GYKA83J2,Brandi N. Lawson,0,0,5,1341792000,Delicious and Nutritious,These new Quaker Oat Soft Baked Cookies are amazing! Soft and chewy. Very fresh and like they were just baked the day you bought them. My kids love them and it's a great way to give them their whole gains with a small serving of fruit. They are also great to pack in for a snack or a low calorie desert at 170 calories per cookie! I love these and will continue to purchase!
563746,563747,B007JFMH8M,A10JVTCCFCSLA1,In Love with this,0,0,4,1341792000,SOOOOOOOOO GOod!,"OMG....these are so good, better than I thought, they actually do taste home made, and I gotta say they taste even better than my grandmothers, sorry grams...:) I will definetly try these again, I got lucky and got to try a delicious sample from the influenster team :) I love quaker, and influenster.com"
563747,563748,B007JFMH8M,A1MBC8A72OKKB2,laura rivas,0,0,5,1341792000,DELICIOUS AND LIGHT,I recieved this cookie FREE FROM INFLUENSTER.COM in their MOM VOXBOX 2012 THEME PRODUCT TESTING. and omg i loved it. it was soft and didnt taste so filling. it was light and great flavor tasting  i loved it
563748,563749,B007JFMH8M,A2B1KYYE9GLXT,BECKY FRAZIER,0,0,4,1341792000,Very Big and Tasty,Cookie is great and tasty. Tastes fresh. Very large in comparison to others related to the category. Very yummy. Will buy again.
563749,563750,B007JFMH8M,ADAZ4T3AAHVN7,AmJe3,0,0,5,1341792000,Can we have this for breakfast?,"I received a sample of this product for free to test from Influenster and Quaker.  The cookie did not last long and I ended up going out to buy a whole new box.<br /><br />My son is three and he said the cookie tasted ""kind of like a muffin"" and wanted to know if he could have one for breakfast the next day.  The cookie is very soft and the flavor is nice.  It tastes great with a big glass of milk or microwaved for 10 seconds or so to heat it up.  The individually wrapped cookies make them great to pack in lunches or keep in the car for an afternoon snack.  Truthfully, if they weren't individually wrapped, you could probably eat several in one sitting without even realizing it.<br /><br />Go ahead and plate them up and say you cooked them yourself.  They are pretty great!  Oh, and they're not bad nutritionally... so go ahead and eat one for breakfast... I won't tell."
563750,563751,B007JFMH8M,A2W44462BFUFXC,Nicole Davis,0,0,5,1341792000,Best Oatmeal Cookies EVER!!!,"These are the best oatmeal cookies ever! They're so soft and yummy. My whole family loves them,and I have a pretty picky family."
563751,563752,B007JFMH8M,A2TTY3BVKVYGH9,Chelle91,0,0,5,1341792000,Best cookies ever!,"I love these cookies! They are so soft and my daughter eats them without any problems.I am a big oatmeal cookie fan, but quakers are the best brand so far."
563752,563753,B007JFMH8M,ALD9AADGX1SF1,j2purviance,0,0,5,1341792000,Fall apart in your mouth cookie,This cookie was the bomb. It falls apart in your mouth...tastes fresh like grandma just brought it to you out of the oven! LOvvvee em!
563753,563754,B007JFMH8M,A3VH1WBN26YPD4,BritLea,0,0,5,1341792000,Delicious Soft Cookie,I tried the Oatmeal Raisin cookie and it was delicious.  The cookie is fairly big which is great.  It is soft and chewy so you don't have to worry about crumbs getting all over the place if your on the go.  I have already bought more!
563754,563755,B007JFMH8M,A3RZ6V984Z309M,Donna Chaffins,0,0,5,1341792000,Like homemade...,"Well, if you ask my son, he might tell you it's better than his mommy's homemade oatmeal raisin cookies. :/ He loves the Quaker Soft Baked Oatmeal Cookies and says they are ""Soft, chewy and Yummy!"" I'll be buying more!"
563755,563756,B007JFMH8M,A1ZP6TKMFXZNNA,Amazon Addict,0,0,4,1341792000,Soft and chewy,"I Tried these after receiving a free sample from influencer.com, and they were delicious. Soft and chewy, with the perfect amount of raisins. They're a great size too. I will definitely buy some when they're available on amazon. My toddler loves them too."
563756,563757,B007JFMH8M,A351NTWO6OD00Y,nashtn719,0,0,4,1341792000,Yummy,I found these cookies really moist and yummy. Good size and perfect for a snack break or for breakfast. My girls really liked them too. They remind of home made cookies. Good way to snack healthy.
